2026-01-16 14:54:31,591 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,591 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,799 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,800 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,800 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,801 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,818 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,818 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,862 - __main__ - INFO - Starting scrape...
2026-01-16 14:54:31,862 - __main__ - INFO - Scraper will check for duplicates against 140 existing PMIDs
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,863 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,881 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,882 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,882 - __main__ - INFO - Running query 1/5: ("knee osteoarthritis"[Title/Abstract] OR "knee OA"[Title/Abstract] OR "Osteoart...
2026-01-16 14:54:32,882 - scripts.pubmed_scraper - INFO - Found 5000 articles matching query
2026-01-16 14:54:33,474 - scripts.pubmed_scraper - INFO - Article 40348182 already exists with full details, skipping
2026-01-16 14:54:33,475 - scripts.pubmed_scraper - INFO - Article 40232223 already exists with full details, skipping
2026-01-16 14:54:33,476 - scripts.pubmed_scraper - INFO - Article 40222432 already exists with full details, skipping
2026-01-16 14:54:33,478 - scripts.pubmed_scraper - INFO - Article 40222430 already exists with full details, skipping
2026-01-16 14:54:33,479 - scripts.pubmed_scraper - INFO - Article 40222428 already exists with full details, skipping
2026-01-16 14:54:33,480 - scripts.pubmed_scraper - INFO - Article 40221914 already exists with full details, skipping
2026-01-16 14:54:33,483 - scripts.pubmed_scraper - INFO - Article 40209819 already exists with full details, skipping
2026-01-16 14:54:33,488 - scripts.pubmed_scraper - INFO - Article 40167131 already exists with full details, skipping
2026-01-16 14:54:33,491 - scripts.pubmed_scraper - INFO - Article 40147780 already exists with full details, skipping
2026-01-16 14:54:33,492 - scripts.pubmed_scraper - INFO - Article 40119226 already exists with full details, skipping
2026-01-16 14:54:33,493 - scripts.pubmed_scraper - INFO - Article 40090502 already exists with full details, skipping
2026-01-16 14:54:33,495 - scripts.pubmed_scraper - INFO - Article 39971207 already exists with full details, skipping
2026-01-16 14:54:33,497 - scripts.pubmed_scraper - INFO - Article 39956487 already exists with full details, skipping
2026-01-16 14:54:33,500 - scripts.pubmed_scraper - INFO - Article 39756018 already exists with full details, skipping
2026-01-16 14:54:33,501 - scripts.pubmed_scraper - INFO - Article 39572475 already exists with full details, skipping
2026-01-16 14:54:33,503 - scripts.pubmed_scraper - INFO - Article 39341338 already exists with full details, skipping
2026-01-16 14:54:33,504 - scripts.pubmed_scraper - INFO - Article 39256255 already exists with full details, skipping
2026-01-16 14:54:33,504 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:33,505 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:33,521 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:33,521 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:33,522 - scripts.pubmed_scraper - INFO - Article 39059548 already exists with full details, skipping
2026-01-16 14:54:33,523 - scripts.pubmed_scraper - INFO - Article 41010947 already exists with full details, skipping
2026-01-16 14:54:33,524 - scripts.pubmed_scraper - INFO - Article 40898557 already exists with full details, skipping
2026-01-16 14:54:33,529 - scripts.pubmed_scraper - INFO - Article 40883824 already exists with full details, skipping
2026-01-16 14:54:33,531 - scripts.pubmed_scraper - INFO - Article 40875774 already exists with full details, skipping
2026-01-16 14:54:33,533 - scripts.pubmed_scraper - INFO - Article 40866508 already exists with full details, skipping
2026-01-16 14:54:33,537 - scripts.pubmed_scraper - INFO - Article 40859337 already exists with full details, skipping
2026-01-16 14:54:33,538 - scripts.pubmed_scraper - INFO - Article 40847240 already exists with full details, skipping
2026-01-16 14:54:33,539 - scripts.pubmed_scraper - INFO - Article 40844660 already exists with full details, skipping
2026-01-16 14:54:33,540 - scripts.pubmed_scraper - INFO - Article 40840982 already exists with full details, skipping
2026-01-16 14:54:33,541 - scripts.pubmed_scraper - INFO - Article 40839284 already exists with full details, skipping
2026-01-16 14:54:33,544 - scripts.pubmed_scraper - INFO - Article 40835961 already exists with full details, skipping
2026-01-16 14:54:33,547 - scripts.pubmed_scraper - INFO - Article 40828997 already exists with full details, skipping
2026-01-16 14:54:33,548 - scripts.pubmed_scraper - INFO - Article 40828995 already exists with full details, skipping
2026-01-16 14:54:33,550 - scripts.pubmed_scraper - INFO - Article 40804671 already exists with full details, skipping
2026-01-16 14:54:33,551 - scripts.pubmed_scraper - INFO - Article 40995887 already exists with full details, skipping
2026-01-16 14:54:33,552 - scripts.pubmed_scraper - INFO - Article 40796820 already exists with full details, skipping
2026-01-16 14:54:33,553 - scripts.pubmed_scraper - INFO - Article 40794818 already exists with full details, skipping
2026-01-16 14:54:33,555 - scripts.pubmed_scraper - INFO - Article 40870485 already exists with full details, skipping
2026-01-16 14:54:33,557 - scripts.pubmed_scraper - INFO - Article 40797496 already exists with full details, skipping
2026-01-16 14:54:33,559 - scripts.pubmed_scraper - INFO - Article 40797396 already exists with full details, skipping
2026-01-16 14:54:33,562 - scripts.pubmed_scraper - INFO - Article 40770822 already exists with full details, skipping
2026-01-16 14:54:33,563 - scripts.pubmed_scraper - INFO - Article 40762095 already exists with full details, skipping
2026-01-16 14:54:33,566 - scripts.pubmed_scraper - INFO - Article 40760057 already exists with full details, skipping
2026-01-16 14:54:33,567 - scripts.pubmed_scraper - INFO - Article 40836835 already exists with full details, skipping
2026-01-16 14:54:33,568 - scripts.pubmed_scraper - INFO - Article 40750291 already exists with full details, skipping
2026-01-16 14:54:33,571 - scripts.pubmed_scraper - INFO - Article 40749199 already exists with full details, skipping
2026-01-16 14:54:33,572 - scripts.pubmed_scraper - INFO - Article 40746103 already exists with full details, skipping
2026-01-16 14:54:33,573 - scripts.pubmed_scraper - INFO - Article 40618923 already exists with full details, skipping
2026-01-16 14:54:33,574 - scripts.pubmed_scraper - INFO - Article 40602197 already exists with full details, skipping
2026-01-16 14:54:33,575 - scripts.pubmed_scraper - INFO - Article 40481833 already exists with full details, skipping
2026-01-16 14:54:33,578 - scripts.pubmed_scraper - INFO - Article 40451273 already exists with full details, skipping
2026-01-16 14:54:33,579 - scripts.pubmed_scraper - INFO - Article 40402236 already exists with full details, skipping
2026-01-16 14:54:33,580 - scripts.pubmed_scraper - INFO - Article 40354834 already exists with full details, skipping
2026-01-16 14:54:33,581 - scripts.pubmed_scraper - INFO - Article 40345074 already exists with full details, skipping
2026-01-16 14:54:33,585 - scripts.pubmed_scraper - INFO - Article 40305946 already exists with full details, skipping
2026-01-16 14:54:33,587 - scripts.pubmed_scraper - INFO - Article 40298953 already exists with full details, skipping
2026-01-16 14:54:33,588 - scripts.pubmed_scraper - INFO - Article 40286441 already exists with full details, skipping
2026-01-16 14:54:33,590 - scripts.pubmed_scraper - INFO - Article 40286440 already exists with full details, skipping
2026-01-16 14:54:33,591 - scripts.pubmed_scraper - INFO - Article 40286439 already exists with full details, skipping
2026-01-16 14:54:33,594 - scripts.pubmed_scraper - INFO - Article 40267757 already exists with full details, skipping
2026-01-16 14:54:33,595 - scripts.pubmed_scraper - INFO - Article 40262258 already exists with full details, skipping
2026-01-16 14:54:33,596 - scripts.pubmed_scraper - INFO - Article 40215927 already exists with full details, skipping
2026-01-16 14:54:33,598 - scripts.pubmed_scraper - INFO - Article 40130488 already exists with full details, skipping
2026-01-16 14:54:33,599 - scripts.pubmed_scraper - INFO - Article 40130477 already exists with full details, skipping
2026-01-16 14:54:33,600 - scripts.pubmed_scraper - INFO - Article 40068918 already exists with full details, skipping
2026-01-16 14:54:33,601 - scripts.pubmed_scraper - INFO - Article 40049560 already exists with full details, skipping
2026-01-16 14:54:33,603 - scripts.pubmed_scraper - INFO - Article 39952303 already exists with full details, skipping
2026-01-16 14:54:33,604 - scripts.pubmed_scraper - INFO - Article 39900105 already exists with full details, skipping
2026-01-16 14:54:33,606 - scripts.pubmed_scraper - INFO - Article 39884482 already exists with full details, skipping
2026-01-16 14:54:33,607 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:33,607 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:33,621 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:33,621 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:33,623 - scripts.pubmed_scraper - INFO - Article 39532213 already exists with full details, skipping
2026-01-16 14:54:33,624 - scripts.pubmed_scraper - INFO - Article 39317204 already exists with full details, skipping
2026-01-16 14:54:33,626 - scripts.pubmed_scraper - INFO - Article 40739530 already exists with full details, skipping
2026-01-16 14:54:33,627 - scripts.pubmed_scraper - INFO - Article 40739226 already exists with full details, skipping
2026-01-16 14:54:33,630 - scripts.pubmed_scraper - INFO - Article 40722022 already exists with full details, skipping
2026-01-16 14:54:33,632 - scripts.pubmed_scraper - INFO - Article 40721851 already exists with full details, skipping
2026-01-16 14:54:33,634 - scripts.pubmed_scraper - INFO - Article 40717106 already exists with full details, skipping
2026-01-16 14:54:33,636 - scripts.pubmed_scraper - INFO - Article 40715827 already exists with full details, skipping
2026-01-16 14:54:33,637 - scripts.pubmed_scraper - INFO - Article 40715529 already exists with full details, skipping
2026-01-16 14:54:33,638 - scripts.pubmed_scraper - INFO - Article 40711999 already exists with full details, skipping
2026-01-16 14:54:33,640 - scripts.pubmed_scraper - INFO - Article 39657710 already exists with full details, skipping
2026-01-16 14:54:33,641 - scripts.pubmed_scraper - INFO - Article 40807756 already exists with full details, skipping
2026-01-16 14:54:33,642 - scripts.pubmed_scraper - INFO - Article 40668226 already exists with full details, skipping
2026-01-16 14:54:33,644 - scripts.pubmed_scraper - INFO - Article 40696346 already exists with full details, skipping
2026-01-16 14:54:33,646 - scripts.pubmed_scraper - INFO - Article 40783982 already exists with full details, skipping
2026-01-16 14:54:33,647 - scripts.pubmed_scraper - INFO - Article 40682136 already exists with full details, skipping
2026-01-16 14:54:33,665 - scripts.pubmed_scraper - INFO - Article 40671006 already exists with full details, skipping
2026-01-16 14:54:33,668 - scripts.pubmed_scraper - INFO - Article 40665336 already exists with full details, skipping
2026-01-16 14:54:33,671 - scripts.pubmed_scraper - INFO - Article 40629465 already exists with full details, skipping
2026-01-16 14:54:33,673 - scripts.pubmed_scraper - INFO - Article 40629295 already exists with full details, skipping
2026-01-16 14:54:33,675 - scripts.pubmed_scraper - INFO - Article 40624241 already exists with full details, skipping
2026-01-16 14:54:33,678 - scripts.pubmed_scraper - INFO - Article 40619495 already exists with full details, skipping
2026-01-16 14:54:33,681 - scripts.pubmed_scraper - INFO - Article 38997246 already exists with full details, skipping
2026-01-16 14:54:33,689 - scripts.pubmed_scraper - INFO - Article 40616058 already exists with full details, skipping
2026-01-16 14:54:33,691 - scripts.pubmed_scraper - INFO - Article 40615836 already exists with full details, skipping
2026-01-16 14:54:33,695 - scripts.pubmed_scraper - INFO - Article 40608077 already exists with full details, skipping
2026-01-16 14:54:33,696 - scripts.pubmed_scraper - INFO - Article 40597226 already exists with full details, skipping
2026-01-16 14:54:33,698 - scripts.pubmed_scraper - INFO - Article 40591573 already exists with full details, skipping
2026-01-16 14:54:33,700 - scripts.pubmed_scraper - INFO - Article 41336671 already exists with full details, skipping
2026-01-16 14:54:33,702 - scripts.pubmed_scraper - INFO - Article 40598971 already exists with full details, skipping
2026-01-16 14:54:33,705 - scripts.pubmed_scraper - INFO - Article 40594255 already exists with full details, skipping
2026-01-16 14:54:33,706 - scripts.pubmed_scraper - INFO - Article 40527107 already exists with full details, skipping
2026-01-16 14:54:33,708 - scripts.pubmed_scraper - INFO - Article 40484476 already exists with full details, skipping
2026-01-16 14:54:33,709 - scripts.pubmed_scraper - INFO - Article 40435672 already exists with full details, skipping
2026-01-16 14:54:33,710 - scripts.pubmed_scraper - INFO - Article 40403859 already exists with full details, skipping
2026-01-16 14:54:33,711 - scripts.pubmed_scraper - INFO - Article 40371973 already exists with full details, skipping
2026-01-16 14:54:33,712 - scripts.pubmed_scraper - INFO - Article 40347265 already exists with full details, skipping
2026-01-16 14:54:33,713 - scripts.pubmed_scraper - INFO - Article 40340764 already exists with full details, skipping
2026-01-16 14:54:33,715 - scripts.pubmed_scraper - INFO - Article 40313169 already exists with full details, skipping
2026-01-16 14:54:33,716 - scripts.pubmed_scraper - INFO - Article 40273667 already exists with full details, skipping
2026-01-16 14:54:33,717 - scripts.pubmed_scraper - INFO - Article 40266312 already exists with full details, skipping
2026-01-16 14:54:33,718 - scripts.pubmed_scraper - INFO - Article 40266310 already exists with full details, skipping
2026-01-16 14:54:33,719 - scripts.pubmed_scraper - INFO - Article 40184842 already exists with full details, skipping
2026-01-16 14:54:33,720 - scripts.pubmed_scraper - INFO - Article 40154583 already exists with full details, skipping
2026-01-16 14:54:33,721 - scripts.pubmed_scraper - INFO - Article 40139476 already exists with full details, skipping
2026-01-16 14:54:33,722 - scripts.pubmed_scraper - INFO - Article 40121147 already exists with full details, skipping
2026-01-16 14:54:33,723 - scripts.pubmed_scraper - INFO - Article 40119685 already exists with full details, skipping
2026-01-16 14:54:33,724 - scripts.pubmed_scraper - INFO - Article 40118126 already exists with full details, skipping
2026-01-16 14:54:33,725 - scripts.pubmed_scraper - INFO - Article 40113498 already exists with full details, skipping
2026-01-16 14:54:33,728 - scripts.pubmed_scraper - INFO - Article 40107581 already exists with full details, skipping
2026-01-16 14:54:33,729 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:33,729 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:33,744 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:33,744 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:33,746 - scripts.pubmed_scraper - INFO - Article 40107580 already exists with full details, skipping
2026-01-16 14:54:33,747 - scripts.pubmed_scraper - INFO - Article 40099499 already exists with full details, skipping
2026-01-16 14:54:33,748 - scripts.pubmed_scraper - INFO - Article 40097121 already exists with full details, skipping
2026-01-16 14:54:33,749 - scripts.pubmed_scraper - INFO - Article 40089123 already exists with full details, skipping
2026-01-16 14:54:33,750 - scripts.pubmed_scraper - INFO - Article 40081603 already exists with full details, skipping
2026-01-16 14:54:33,752 - scripts.pubmed_scraper - INFO - Article 40079356 already exists with full details, skipping
2026-01-16 14:54:33,753 - scripts.pubmed_scraper - INFO - Article 40074599 already exists with full details, skipping
2026-01-16 14:54:33,754 - scripts.pubmed_scraper - INFO - Article 40068725 already exists with full details, skipping
2026-01-16 14:54:33,755 - scripts.pubmed_scraper - INFO - Article 40068724 already exists with full details, skipping
2026-01-16 14:54:33,756 - scripts.pubmed_scraper - INFO - Article 40062789 already exists with full details, skipping
2026-01-16 14:54:33,757 - scripts.pubmed_scraper - INFO - Article 40053918 already exists with full details, skipping
2026-01-16 14:54:33,758 - scripts.pubmed_scraper - INFO - Article 40049562 already exists with full details, skipping
